Season,Player,Tm,MP,WS/48,BPM,VORP
2014-15,Ricky Rubio,MIN,692.0,0.033,-0.1,0.3
2014-15,Robbie Hummel,MIN,742.0,0.05,-4.1,-0.4
2014-15,Robert Covington,PHI,1956.0,0.097,0.7,1.3
2014-15,Robert Sacre,LAL,1133.0,0.035,-3.5,-0.4
2014-15,Robin Lopez,POR,1638.0,0.15,0.1,0.9
2014-15,Rodney Hood,UTA,1064.0,0.098,-0.7,0.3
2014-15,Rodney Stuckey,IND,1874.0,0.103,0.3,1.1
2014-15,Ronnie Price,LAL,982.0,0.036,-2.6,-0.1
2014-15,Ronny Turiaf,MIN,19.0,0.009,-3.2,0.0
2014-15,Roy Hibbert,IND,1926.0,0.105,-1.2,0.4
2014-15,Rudy Gay,SAC,2408.0,0.122,2.7,2.9
2014-15,Rudy Gobert,UTA,2158.0,0.206,4.2,3.4
2014-15,Russ Smith,2TM,65.0,-0.094,-8.8,-0.1
2014-15,Russell Westbrook,OKC,2302.0,0.222,8.1,5.8
2014-15,Ryan Anderson,NOP,1675.0,0.1,-0.3,0.7
2014-15,Ryan Hollins,SAC,441.0,0.104,-2.3,0.0
2014-15,Ryan Kelly,LAL,1233.0,0.027,-3.3,-0.4
2014-15,Samuel Dalembert,NYK,544.0,0.023,-3.1,-0.1
2014-15,Sean Kilpatrick,MIN,72.0,0.033,-2.2,0.0
2014-15,Sebastian Telfair,OKC,327.0,0.063,-1.4,0.1
2014-15,Serge Ibaka,OKC,2116.0,0.127,0.9,1.6
2014-15,Sergey Karasev,BRK,555.0,0.061,-1.7,0.0
2014-15,Seth Curry,PHO,8.0,-0.298,-23.1,0.0
2014-15,Shabazz Muhammad,MIN,866.0,0.11,0.7,0.6
2014-15,Shabazz Napier,MIA,1012.0,0.024,-3.2,-0.3
2014-15,Shane Larkin,NYK,1865.0,0.045,-2.8,-0.4
2014-15,Shannon Brown,MIA,89.0,-0.016,-6.8,-0.1
2014-15,Shaun Livingston,GSW,1468.0,0.107,-0.8,0.4
2014-15,Shavlik Randolph,2TM,126.0,-0.004,-5.7,-0.1
2014-15,Shawn Marion,CLE,1101.0,0.074,-1.0,0.3
2014-15,Shawne Williams,2TM,1087.0,0.084,-2.0,0.0
2014-15,Shayne Whittington,IND,108.0,0.2,0.4,0.1
2014-15,Shelvin Mack,ATL,833.0,0.075,-1.7,0.1
2014-15,Sim Bhullar,SAC,3.0,0.389,32.5,0.0
2014-15,Solomon Hill,IND,2381.0,0.072,-1.5,0.3
2014-15,Spencer Dinwiddie,DET,455.0,0.009,-2.8,-0.1
2014-15,Spencer Hawes,LAC,1274.0,0.044,-2.3,-0.1
2014-15,Stephen Curry,GSW,2613.0,0.288,9.9,7.9
2014-15,Steve Blake,POR,1529.0,0.066,-1.8,0.1
2014-15,Steve Novak,2TM,197.0,0.075,-1.9,0.0
2014-15,Steven Adams,OKC,1771.0,0.111,-1.3,0.3
2014-15,T.J. Warren,PHO,614.0,0.085,-0.9,0.2
2014-15,Taj Gibson,CHI,1692.0,0.137,-0.4,0.7
2014-15,Tarik Black,2TM,1196.0,0.124,-2.1,0.0
2014-15,Tayshaun Prince,3TM,1397.0,0.086,-0.6,0.5
2014-15,Terrence Jones,HOU,889.0,0.16,1.2,0.7
2014-15,Terrence Ross,TOR,2092.0,0.054,-1.4,0.3
2014-15,Thabo Sefolosha,ATL,976.0,0.121,1.0,0.8
2014-15,Thaddeus Young,2TM,2434.0,0.061,-0.1,1.1
2014-15,Thomas Robinson,2TM,798.0,0.089,-2.0,0.0
2014-15,Tiago Splitter,SAS,1030.0,0.189,2.3,1.1
2014-15,Tim Duncan,SAS,2227.0,0.207,5.1,4.0
2014-15,Tim Frazier,2TM,239.0,-0.017,-5.2,-0.2
2014-15,Tim Hardaway Jr.,NYK,1681.0,0.023,-2.8,-0.3
2014-15,Timofey Mozgov,2TM,2045.0,0.133,-0.7,0.7
2014-15,Tobias Harris,ORL,2369.0,0.098,0.5,1.5
2014-15,Toney Douglas,NOP,177.0,0.046,-1.7,0.0
2014-15,Tony Allen,MEM,1648.0,0.119,1.6,1.5
2014-15,Tony Parker,SAS,1953.0,0.1,-1.3,0.3
2014-15,Tony Snell,CHI,1412.0,0.082,-1.4,0.2
2014-15,Tony Wroten,PHI,895.0,0.014,-1.2,0.2
2014-15,Toure' Murry,2TM,18.0,-0.171,-11.9,0.0
2014-15,Travis Wear,NYK,672.0,-0.02,-5.5,-0.6
2014-15,Trevor Ariza,HOU,2930.0,0.108,1.0,2.2
2014-15,Trevor Booker,UTA,1564.0,0.11,-0.2,0.7
2014-15,Trey Burke,UTA,2288.0,0.05,-1.4,0.3
2014-15,Tristan Thompson,CLE,2194.0,0.148,-1.2,0.4
2014-15,Troy Daniels,3TM,397.0,0.022,-3.2,-0.1
2014-15,Ty Lawson,DEN,2665.0,0.126,2.2,2.8
2014-15,Tyler Ennis,2TM,411.0,-0.04,-4.3,-0.2
2014-15,Tyler Hansbrough,TOR,1058.0,0.156,-1.3,0.2
2014-15,Tyler Johnson,MIA,603.0,0.06,-0.9,0.2
2014-15,Tyler Zeller,BOS,1731.0,0.179,0.9,1.3
2014-15,Tyreke Evans,NOP,2690.0,0.082,1.2,2.2
2014-15,Tyrus Thomas,MEM,7.0,0.477,18.5,0.0
2014-15,Tyson Chandler,DAL,2286.0,0.216,2.6,2.7
2014-15,Udonis Haslem,MIA,995.0,0.066,-3.7,-0.4
2014-15,Vander Blue,LAL,74.0,-0.156,-9.8,-0.1
2014-15,Victor Claver,POR,76.0,0.086,-3.2,0.0
2014-15,Victor Oladipo,ORL,2573.0,0.065,-0.4,1.1
2014-15,Vince Carter,MEM,1091.0,0.043,-1.7,0.1
2014-15,Wayne Ellington,LAL,1675.0,0.034,-2.3,-0.1
2014-15,Wesley Johnson,LAL,2245.0,0.037,-1.9,0.1
2014-15,Wesley Matthews,POR,2024.0,0.147,3.1,2.6
2014-15,Will Barton,2TM,983.0,0.063,-0.2,0.4
2014-15,Will Bynum,WAS,67.0,-0.132,-13.0,-0.2
2014-15,Will Cherry,CLE,69.0,-0.021,-6.0,-0.1
2014-15,Willie Green,ORL,951.0,-0.003,-4.2,-0.5
2014-15,Wilson Chandler,DEN,2471.0,0.071,-0.6,0.9
2014-15,Xavier Henry,LAL,86.0,-0.03,-7.2,-0.1
2014-15,Zach LaVine,MIN,1902.0,-0.018,-4.6,-1.3
2014-15,Zach Randolph,MEM,2304.0,0.149,1.3,1.9
2014-15,Zaza Pachulia,MIL,1730.0,0.116,0.4,1.0
2014-15,Zoran Dragić,2TM,75.0,-0.042,-7.7,-0.1
2014-15,Ömer Aşık,NOP,1982.0,0.12,-1.2,0.4
2015-16,Aaron Brooks,CHI,1108.0,0.04,-2.6,-0.2
2015-16,Aaron Gordon,ORL,1863.0,0.139,1.0,1.4
2015-16,Aaron Harrison,CHO,93.0,-0.014,-6.3,-0.1
2015-16,Adreian Payne,MIN,486.0,-0.047,-6.2,-0.5
2015-16,Al Horford,ATL,2631.0,0.172,3.8,3.9
2015-16,Al Jefferson,CHO,1096.0,0.122,-0.5,0.4
2015-16,Al-Farouq Aminu,POR,2341.0,0.082,0.1,1.2
2015-16,Alan Anderson,WAS,192.0,0.078,-2.3,0.0
2015-16,Alan Williams,PHO,68.0,0.146,-0.2,0.0
2015-16,Alec Burks,UTA,797.0,0.09,-0.4,0.3
2015-16,Alex Len,PHO,1821.0,0.035,-4.3,-1.0
2015-16,Alex Stepheson,2TM,73.0,0.068,-2.4,0.0
2015-16,Alexis Ajinça,NOP,861.0,0.058,-4.0,-0.4
2015-16,Allen Crabbe,POR,2105.0,0.098,-1.0,0.5
2015-16,Alonzo Gee,NOP,1632.0,0.056,-2.6,-0.2
2015-16,Amar'e Stoudemire,MIA,762.0,0.15,-0.6,0.3
2015-16,Amir Johnson,BOS,1800.0,0.158,1.2,1.4
2015-16,Anderson Varejão,2TM,496.0,0.101,-2.9,-0.1
2015-16,Andre Drummond,DET,2666.0,0.133,1.1,2.0
2015-16,Andre Iguodala,GSW,1732.0,0.122,1.1,1.4
2015-16,Andre Miller,2TM,461.0,0.1,-1.9,0.0
2015-16,Andre Roberson,OKC,1553.0,0.105,0.5,1.0
2015-16,Andrea Bargnani,BRK,634.0,0.013,-5.1,-0.5
2015-16,Andrew Bogut,GSW,1451.0,0.18,2.4,1.6
2015-16,Andrew Goudelock,HOU,50.0,-0.033,-3.6,0.0
2015-16,Andrew Nicholson,ORL,823.0,0.092,-1.1,0.2
2015-16,Andrew Wiggins,MIN,2845.0,0.069,-1.3,0.5
2015-16,Anthony Bennett,TOR,84.0,0.054,-3.9,0.0
2015-16,Anthony Brown,LAL,599.0,-0.024,-5.5,-0.5
2015-16,Anthony Davis,NOP,2164.0,0.16,3.9,3.2
2015-16,Anthony Morrow,OKC,926.0,0.097,-1.1,0.2
2015-16,Anthony Tolliver,DET,1341.0,0.1,0.4,0.8
2015-16,Archie Goodwin,PHO,1114.0,0.004,-3.7,-0.5
2015-16,Aron Baynes,DET,1233.0,0.158,-0.2,0.6
2015-16,Arron Afflalo,NYK,2371.0,0.055,-2.9,-0.5
2015-16,Austin Rivers,LAC,1464.0,0.063,-2.7,-0.2
2015-16,Avery Bradley,BOS,2536.0,0.09,-0.1,1.2
2015-16,Axel Toupane,DEN,305.0,0.049,-4.7,-0.2
2015-16,Ben McLemore,SAC,1443.0,0.01,-3.8,-0.7
2015-16,Beno Udrih,2TM,707.0,0.029,-3.6,-0.3
2015-16,Bismack Biyombo,TOR,1808.0,0.156,-0.2,0.8
2015-16,Blake Griffin,LAC,1170.0,0.156,4.5,1.9
2015-16,Boban Marjanović,SAS,508.0,0.325,4.3,0.8
2015-16,Bobby Portis,CHI,1102.0,0.066,-3.3,-0.4
2015-16,Bojan Bogdanović,BRK,2115.0,0.021,-3.5,-0.8
2015-16,Boris Diaw,SAS,1386.0,0.132,0.8,1.0
2015-16,Bradley Beal,WAS,1708.0,0.076,0.3,1.0
2015-16,Brandan Wright,MEM,212.0,0.147,0.7,0.1
2015-16,Branden Dawson,LAC,29.0,0.069,-5.7,0.0
2015-16,Brandon Bass,LAL,1342.0,0.146,0.6,0.9
2015-16,Brandon Jennings,2TM,868.0,0.082,-0.4,0.3
2015-16,Brandon Knight,PHO,1870.0,0.043,-0.6,0.6
2015-16,Brandon Rush,GSW,1055.0,0.09,-0.8,0.3
2015-16,Brian Roberts,2TM,470.0,0.105,-1.6,0.0
2015-16,Briante Weber,2TM,169.0,0.004,-3.7,-0.1
2015-16,Brook Lopez,BRK,2457.0,0.121,1.3,2.1
2015-16,Bruno Caboclo,TOR,43.0,-0.283,-17.6,-0.2
2015-16,Bryce Cotton,2TM,39.0,-0.168,-8.8,-0.1
2015-16,Bryce Dejean-Jones,NOP,279.0,0.033,-2.5,0.0
2015-16,C.J. Miles,IND,1464.0,0.103,0.5,0.9
2015-16,C.J. Watson,ORL,656.0,0.047,-3.0,-0.2
2015-16,C.J. Wilcox,LAC,167.0,0.089,-1.5,0.0
2015-16,CJ McCollum,POR,2780.0,0.104,1.3,2.3
2015-16,Cameron Bairstow,CHI,103.0,-0.004,-7.5,-0.1
2015-16,Cameron Payne,OKC,698.0,0.093,-0.7,0.2
2015-16,Carl Landry,PHI,569.0,0.176,1.2,0.5
2015-16,Carmelo Anthony,NYK,2530.0,0.121,3.3,3.4
2015-16,Caron Butler,SAC,176.0,0.071,-1.8,0.0
2015-16,Chandler Parsons,DAL,1799.0,0.114,2.0,1.8
2015-16,Channing Frye,2TM,1200.0,0.119,0.8,0.8
2015-16,Charlie Villanueva,DAL,665.0,0.016,-2.7,-0.1
2015-16,Chase Budinger,2TM,929.0,0.073,-1.3,0.2
2015-16,Chris Andersen,2TM,402.0,0.149,0.7,0.3
2015-16,Chris Bosh,MIA,1778.0,0.172,4.0,2.7
2015-16,Chris Copeland,MIL,156.0,-0.017,-6.4,-0.2
2015-16,Chris Johnson,UTA,857.0,0.059,-2.0,0.0
2015-16,Chris Kaman,POR,112.0,0.037,-3.6,0.0
2015-16,Chris McCullough,BRK,362.0,0.043,-2.4,0.0
2015-16,Chris Paul,LAC,2420.0,0.253,7.9,6.0
2015-16,Christian Wood,PHI,145.0,0.097,-0.2,0.1
2015-16,Chuck Hayes,HOU,24.0,-0.016,-8.1,0.0
2015-16,Cleanthony Early,NYK,154.0,-0.075,-8.6,-0.3
2015-16,Cliff Alexander,POR,36.0,0.052,0.0,0.0
2015-16,Clint Capela,HOU,1471.0,0.144,-0.4,0.6
2015-16,Cody Zeller,CHO,1774.0,0.169,-0.1,0.9
2015-16,Cole Aldrich,LAC,800.0,0.209,2.4,0.9
2015-16,Corey Brewer,HOU,1669.0,0.035,-2.9,-0.4
2015-16,Cory Jefferson,PHO,50.0,0.07,-6.4,-0.1
2015-16,Cory Joseph,TOR,2046.0,0.082,-1.2,0.4
2015-16,Coty Clarke,BOS,6.0,0.025,16.5,0.0
2015-16,Courtney Lee,2TM,2334.0,0.08,-1.0,0.6
2015-16,Cristiano Felício,CHI,321.0,0.175,0.3,0.2
2015-16,D'Angelo Russell,LAL,2259.0,0.001,-2.3,-0.1
2015-16,D.J. Augustin,2TM,1178.0,0.106,-0.4,0.4
2015-16,Dahntay Jones,CLE,42.0,0.096,-3.0,0.0
2015-16,Damian Lillard,POR,2676.0,0.165,4.4,4.3
2015-16,Damien Inglis,MIL,156.0,-0.024,-5.6,-0.1
2015-16,Damjan Rudež,MIN,277.0,0.009,-4.8,-0.2
2015-16,Danilo Gallinari,DEN,1839.0,0.165,2.7,2.2
2015-16,Danny Green,SAS,2062.0,0.099,1.1,1.6
2015-16,Dante Cunningham,NOP,1971.0,0.052,-2.8,-0.4
2015-16,Darrell Arthur,DEN,1516.0,0.072,-0.8,0.4
2015-16,Darren Collison,SAC,2219.0,0.113,0.1,1.2
2015-16,Darrun Hilliard,DET,383.0,0.066,-2.5,0.0
2015-16,David Lee,2TM,903.0,0.161,1.3,0.7
2015-16,David West,SAS,1404.0,0.184,2.9,1.7
2015-16,DeAndre Jordan,LAC,2598.0,0.213,2.8,3.2
2015-16,DeJuan Blair,WAS,218.0,-0.015,-8.9,-0.4
2015-16,DeMar DeRozan,TOR,2804.0,0.169,2.5,3.2
2015-16,DeMarcus Cousins,SAC,2246.0,0.122,3.3,3.0
2015-16,DeMarre Carroll,TOR,786.0,0.074,0.3,0.5
2015-16,Delon Wright,TOR,229.0,0.124,0.9,0.2
2015-16,Dennis Schröder,ATL,1621.0,0.064,-0.8,0.5
2015-16,Deron Williams,DAL,2106.0,0.083,-0.3,0.9
2015-16,Derrick Favors,UTA,1983.0,0.173,3.3,2.6
2015-16,Derrick Rose,CHI,2097.0,0.009,-2.5,-0.3
2015-16,Derrick Williams,NYK,1435.0,0.12,0.3,0.8
2015-16,Devin Booker,PHO,2108.0,0.043,-2.8,-0.5
2015-16,Devin Harris,DAL,1280.0,0.095,0.1,0.7
2015-16,Devyn Marble,ORL,249.0,-0.026,-6.2,-0.3
2015-16,Dewayne Dedmon,ORL,705.0,0.162,-0.9,0.2
2015-16,Dion Waiters,OKC,2152.0,0.046,-2.8,-0.4
2015-16,Dirk Nowitzki,DAL,2364.0,0.138,2.5,2.7
2015-16,Donald Sloan,BRK,1318.0,0.071,-1.7,0.1
2015-16,Donatas Motiejūnas,HOU,547.0,0.027,-4.5,-0.3
2015-16,Doug McDermott,CHI,1861.0,0.073,-2.9,-0.4
2015-16,Draymond Green,GSW,2808.0,0.19,5.5,5.3
2015-16,Drew Gooden,WAS,305.0,-0.005,-6.3,-0.3
2015-16,Duje Dukan,SAC,24.0,-0.057,-7.0,0.0
2015-16,Dwight Howard,HOU,2280.0,0.138,0.1,1.2
2015-16,Dwight Powell,DAL,992.0,0.151,0.1,0.5
2015-16,Dwyane Wade,MIA,2258.0,0.105,1.9,2.2
2015-16,E'Twaun Moore,CHI,1263.0,0.07,-1.9,0.0
2015-16,Ed Davis,POR,1684.0,0.192,1.9,1.6
2015-16,Edy Tavares,ATL,73.0,0.106,-1.8,0.0
2015-16,Elfrid Payton,ORL,2145.0,0.05,-1.2,0.4
2015-16,Elijah Millsap,UTA,173.0,0.033,-3.8,-0.1
2015-16,Elliot Williams,MEM,45.0,-0.046,-7.9,-0.1
2015-16,Elton Brand,PHI,225.0,0.036,-3.4,-0.1
2015-16,Emmanuel Mudiay,DEN,2068.0,-0.049,-4.2,-1.2
2015-16,Enes Freedom,OKC,1721.0,0.226,1.2,1.4
2015-16,Eric Bledsoe,PHO,1059.0,0.116,3.3,1.4
2015-16,Eric Gordon,NOP,1481.0,0.069,-0.1,0.7
2015-16,Eric Moreland,SAC,48.0,0.012,-4.5,0.0
2015-16,Erick Green,2TM,42.0,0.121,-1.9,0.0
2015-16,Ersan İlyasova,2TM,1881.0,0.113,-0.2,0.9
2015-16,Evan Fournier,ORL,2566.0,0.106,-0.3,1.1
2015-16,Evan Turner,BOS,2271.0,0.085,0.0,1.1
2015-16,Festus Ezeli,GSW,770.0,0.171,-0.1,0.4
2015-16,Frank Kaminsky,CHO,1708.0,0.093,-0.8,0.5
2015-16,Garrett Temple,WAS,1951.0,0.066,-2.1,0.0
2015-16,Gary Harris,DEN,2439.0,0.079,-0.9,0.7
2015-16,Gary Neal,WAS,807.0,0.085,-1.5,0.1
2015-16,George Hill,IND,2524.0,0.118,0.7,1.7
2015-16,Gerald Green,MIA,1557.0,0.052,-3.1,-0.4
2015-16,Gerald Henderson,POR,1431.0,0.068,-1.8,0.1
2015-16,Giannis Antetokounmpo,MIL,2823.0,0.121,2.1,2.9
2015-16,Glenn Robinson III,IND,508.0,0.078,-1.1,0.1
2015-16,Goran Dragić,MIA,2363.0,0.096,-0.4,1.0
2015-16,Gordon Hayward,UTA,2893.0,0.147,2.6,3.3
2015-16,Gorgui Dieng,MIN,2220.0,0.127,0.8,1.5
2015-16,Greg Monroe,MIL,2314.0,0.155,2.1,2.4
2015-16,Greg Smith,MIN,192.0,0.045,-5.5,-0.2
2015-16,Greivis Vásquez,MIL,460.0,-0.033,-6.2,-0.5
2015-16,Harrison Barnes,GSW,2042.0,0.116,-1.3,0.3
2015-16,Hassan Whiteside,MIA,2125.0,0.233,4.1,3.3
2015-16,Henry Sims,BRK,263.0,0.079,-4.3,-0.2
2015-16,Hollis Thompson,PHI,2154.0,0.026,-3.4,-0.7
2015-16,Ian Clark,GSW,578.0,0.075,-1.9,0.0
2015-16,Ian Mahinmi,IND,1816.0,0.163,0.9,1.4
2015-16,Iman Shumpert,CLE,1316.0,0.063,-1.5,0.1
2015-16,Isaiah Canaan,PHI,1966.0,0.035,-2.4,-0.2
2015-16,Isaiah Thomas,BOS,2644.0,0.177,4.3,4.2
2015-16,Ish Smith,2TM,2239.0,0.027,-1.6,0.2
2015-16,J.J. Barea,DAL,1667.0,0.082,0.0,0.9
2015-16,J.J. Hickson,2TM,436.0,0.088,-1.1,0.1
2015-16,J.J. O'Brien,UTA,6.0,-0.028,-6.2,0.0
2015-16,J.R. Smith,CLE,2362.0,0.111,0.5,1.5
2015-16,JJ Redick,LAC,2097.0,0.154,2.2,2.2
2015-16,JaKarr Sampson,2TM,1160.0,0.006,-5.4,-1.0
2015-16,JaMychal Green,MEM,1446.0,0.086,-2.5,-0.2
2015-16,JaVale McGee,DAL,370.0,0.146,-0.3,0.1
2015-16,Jabari Parker,MIL,2408.0,0.072,-2.0,0.0
2015-16,Jae Crowder,BOS,2308.0,0.152,2.2,2.5
2015-16,Jahlil Okafor,PHI,1591.0,0.037,-2.3,-0.1
2015-16,Jamal Crawford,LAC,2126.0,0.076,-1.4,0.3
2015-16,Jameer Nelson,DEN,1036.0,0.024,-3.0,-0.3
2015-16,James Anderson,SAC,721.0,-0.017,-4.5,-0.5
2015-16,James Ennis III,3TM,329.0,0.133,1.5,0.3
2015-16,James Harden,HOU,3125.0,0.204,6.6,6.8
2015-16,James Johnson,TOR,926.0,0.068,-1.0,0.2
2015-16,James Jones,CLE,463.0,0.12,-0.3,0.2
2015-16,James Michael McAdoo,GSW,262.0,0.146,-1.8,0.0
2015-16,James Young,BOS,199.0,0.013,-4.5,-0.1
2015-16,Jared Cunningham,2TM,410.0,0.014,-5.7,-0.4
2015-16,Jared Dudley,WAS,2098.0,0.105,-0.1,1.0
2015-16,Jared Sullinger,BOS,1915.0,0.121,0.6,1.3
2015-16,Jarell Eddie,WAS,147.0,0.046,-1.5,0.0
2015-16,Jarell Martin,MEM,380.0,0.1,-3.7,-0.2
2015-16,Jarnell Stokes,2TM,18.0,0.209,2.0,0.0
2015-16,Jarrett Jack,BRK,1027.0,0.043,-0.7,0.3
2015-16,Jason Smith,ORL,1181.0,0.072,-2.2,-0.1
2015-16,Jason Terry,HOU,1258.0,0.057,-1.6,0.1
2015-16,Jason Thompson,2TM,471.0,0.165,-0.8,0.1
2015-16,Jeff Ayres,LAC,107.0,0.077,-6.1,-0.1
2015-16,Jeff Green,2TM,2253.0,0.065,-1.8,0.1
2015-16,Jeff Teague,ATL,2255.0,0.125,1.3,1.9
2015-16,Jeff Withey,UTA,658.0,0.171,1.0,0.5
2015-16,Jerami Grant,PHI,2066.0,0.05,-1.7,0.1
2015-16,Jeremy Evans,DAL,251.0,0.119,-0.4,0.1
2015-16,Jeremy Lamb,CHO,1227.0,0.107,0.8,0.9
2015-16,Jeremy Lin,CHO,2048.0,0.082,-0.9,0.5
2015-16,Jerian Grant,NYK,1265.0,0.03,-3.1,-0.3
2015-16,Jerryd Bayless,MIL,1505.0,0.075,-0.8,0.4
2015-16,Jimmer Fredette,2TM,18.0,0.0,-2.6,0.0
2015-16,Jimmy Butler,CHI,2474.0,0.177,4.4,3.9
2015-16,Joakim Noah,CHI,635.0,0.079,1.6,0.6
2015-16,Jodie Meeks,DET,43.0,0.107,-2.9,0.0
2015-16,Joe Harris,CLE,15.0,-0.032,-5.9,0.0
2015-16,Joe Ingles,UTA,1241.0,0.089,0.2,0.7
2015-16,Joe Johnson,2TM,2703.0,0.048,-1.9,0.1
2015-16,Joe Young,IND,384.0,-0.009,-4.7,-0.3
2015-16,Joel Anthony,DET,96.0,0.177,0.4,0.1
2015-16,Joffrey Lauvergne,DEN,1041.0,0.105,-1.6,0.1
2015-16,John Henson,MIL,960.0,0.117,0.2,0.5
2015-16,John Jenkins,2TM,480.0,0.022,-2.9,-0.1
2015-16,John Wall,WAS,2784.0,0.098,3.5,3.9
2015-16,Johnny O'Bryant,MIL,857.0,0.014,-5.9,-0.8
2015-16,Jon Leuer,PHO,1255.0,0.103,0.0,0.6
2015-16,Jonas Jerebko,BOS,1176.0,0.097,-2.0,0.0
2015-16,Jonas Valančiūnas,TOR,1557.0,0.211,1.7,1.4
2015-16,Jonathon Simmons,SAS,813.0,0.119,-2.7,-0.2
2015-16,Jordan Adams,MEM,15.0,0.015,6.9,0.0
2015-16,Jordan Clarkson,LAL,2552.0,0.039,-1.6,0.2
2015-16,Jordan Farmar,MEM,291.0,0.064,-0.7,0.1
2015-16,Jordan Hamilton,NOP,304.0,0.03,-3.3,-0.1
2015-16,Jordan Hill,IND,1513.0,0.124,-0.7,0.5
2015-16,Jordan McRae,2TM,195.0,0.087,-1.8,0.0
2015-16,Jordan Mickey,BOS,57.0,0.068,-1.5,0.0
2015-16,Jorge Gutiérrez,CHO,63.0,0.201,0.6,0.0
2015-16,Josh Huestis,OKC,55.0,0.01,-2.8,0.0
2015-16,Josh McRoberts,MIA,595.0,0.064,-1.6,0.1
2015-16,Josh Richardson,MIA,1107.0,0.109,-0.4,0.5
2015-16,Josh Smith,2TM,880.0,0.0,-3.1,-0.2
2015-16,José Calderón,NYK,2024.0,0.096,-0.6,0.7
2015-16,Jrue Holiday,NOP,1831.0,0.089,2.1,1.9
2015-16,Julius Randle,LAL,2286.0,0.035,-3.2,-0.7
2015-16,Justin Anderson,DAL,647.0,0.083,0.3,0.4
2015-16,Justin Harper,DET,35.0,0.039,-4.2,0.0
2015-16,Justin Holiday,2TM,773.0,0.04,-3.1,-0.2
2015-16,Justise Winslow,MIA,2232.0,0.054,-2.6,-0.3
2015-16,Jusuf Nurkić,DEN,547.0,0.031,-2.9,-0.1
2015-16,K.J. McDaniels,HOU,235.0,0.043,-3.9,-0.1
2015-16,Karl-Anthony Towns,MIN,2627.0,0.151,2.2,2.7
2015-16,Kawhi Leonard,SAS,2380.0,0.277,9.1,6.7
2015-16,Keith Appling,ORL,27.0,-0.199,-15.1,-0.1
2015-16,Kelly Olynyk,BOS,1395.0,0.141,1.9,1.4
2015-16,Kelly Oubre Jr.,WAS,671.0,0.031,-5.1,-0.5
2015-16,Kemba Walker,CHO,2885.0,0.164,4.0,4.3
2015-16,Kendall Marshall,PHI,400.0,-0.064,-7.3,-0.5
2015-16,Kendrick Perkins,NOP,542.0,-0.007,-5.0,-0.4
2015-16,Kenneth Faried,DEN,1694.0,0.156,0.3,1.0
2015-16,Kent Bazemore,ATL,2083.0,0.094,0.3,1.2
2015-16,Kentavious Caldwell-Pope,DET,2789.0,0.092,-0.3,1.2
2015-16,Kevin Durant,OKC,2578.0,0.27,9.9,7.8
2015-16,Kevin Garnett,MIN,556.0,0.092,1.5,0.5
2015-16,Kevin Love,CLE,2424.0,0.169,3.3,3.3
2015-16,Kevin Martin,2TM,1095.0,0.054,-3.2,-0.4
2015-16,Kevin Séraphin,NYK,526.0,-0.015,-3.8,-0.2
2015-16,Kevon Looney,GSW,21.0,0.192,-2.5,0.0
2015-16,Khris Middleton,MIL,2852.0,0.103,0.6,1.9
2015-16,Kirk Hinrich,2TM,631.0,0.044,-3.5,-0.2
2015-16,Klay Thompson,GSW,2666.0,0.144,1.8,2.5
2015-16,Kobe Bryant,LAL,1863.0,-0.01,-1.6,0.2
2015-16,Kosta Koufos,SAC,1482.0,0.113,-2.0,0.0
2015-16,Kostas Papanikolaou,DEN,294.0,-0.022,-4.5,-0.2
2015-16,Kris Humphries,3TM,835.0,0.093,-2.0,0.0
2015-16,Kristaps Porziņģis,NYK,2047.0,0.102,0.9,1.5
2015-16,Kyle Anderson,SAS,1245.0,0.133,1.4,1.1
2015-16,Kyle Korver,ATL,2401.0,0.082,-1.0,0.6
2015-16,Kyle Lowry,TOR,2851.0,0.196,5.8,5.7
2015-16,Kyle O'Quinn,NYK,764.0,0.103,0.4,0.5
2015-16,Kyle Singler,OKC,977.0,0.054,-3.2,-0.3
2015-16,Kyrie Irving,CLE,1667.0,0.143,2.3,1.8
2015-16,LaMarcus Aldridge,SAS,2261.0,0.215,2.3,2.5
2015-16,Lamar Patterson,ATL,395.0,0.025,-5.1,-0.3
2015-16,Lance Stephenson,2TM,1372.0,0.076,-1.2,0.3
2015-16,Lance Thomas,NYK,1313.0,0.062,-3.2,-0.4
2015-16,Langston Galloway,NYK,2033.0,0.077,-1.0,0.5
2015-16,Larry Nance Jr.,LAL,1266.0,0.083,-1.5,0.2
2015-16,Lavoy Allen,IND,1599.0,0.11,-1.6,0.2
2015-16,LeBron James,CLE,2709.0,0.242,9.0,7.5
2015-16,League Average,nan,,,,
2015-16,Leandro Barbosa,GSW,1079.0,0.092,-2.0,0.0
2015-16,Lorenzo Brown,PHO,61.0,-0.157,-8.4,-0.1
2015-16,Lou Amundson,NYK,204.0,-0.014,-6.9,-0.3
2015-16,Lou Williams,LAL,1907.0,0.119,1.3,1.6
2015-16,Luc Mbah a Moute,LAC,1274.0,0.059,-2.6,-0.2
2015-16,Lucas Nogueira,TOR,225.0,0.154,0.0,0.1
2015-16,Luis Montero,POR,42.0,-0.238,-15.5,-0.1
2015-16,Luis Scola,TOR,1636.0,0.098,-1.1,0.4
2015-16,Luke Babbitt,NOP,845.0,0.064,-2.5,-0.1
2015-16,Luol Deng,MIA,2394.0,0.128,0.8,1.7
