Season,Team,PG_Team_G,PG_Team_MP,PG_Team_FG,PG_Team_FGA,PG_Team_FG%,PG_Team_3P,PG_Team_3PA,PG_Team_3P%,PG_Team_2P,PG_Team_2PA,PG_Team_2P%,PG_Team_FT,PG_Team_FTA,PG_Team_FT%,PG_Team_ORB,PG_Team_DRB,PG_Team_TRB,PG_Team_AST,PG_Team_STL,PG_Team_BLK,PG_Team_TOV,PG_Team_PF,PG_Team_PTS,PG_Opp_G,PG_Opp_MP,PG_Opp_FG,PG_Opp_FGA,PG_Opp_FG%,PG_Opp_3P,PG_Opp_3PA,PG_Opp_3P%,PG_Opp_2P,PG_Opp_2PA,PG_Opp_2P%,PG_Opp_FT,PG_Opp_FTA,PG_Opp_FT%,PG_Opp_ORB,PG_Opp_DRB,PG_Opp_TRB,PG_Opp_AST,PG_Opp_STL,PG_Opp_BLK,PG_Opp_TOV,PG_Opp_PF,PG_Opp_PTS,Tot_Team_G,Tot_Team_MP,Tot_Team_FG,Tot_Team_FGA,Tot_Team_FG%,Tot_Team_3P,Tot_Team_3PA,Tot_Team_3P%,Tot_Team_2P,Tot_Team_2PA,Tot_Team_2P%,Tot_Team_FT,Tot_Team_FTA,Tot_Team_FT%,Tot_Team_ORB,Tot_Team_DRB,Tot_Team_TRB,Tot_Team_AST,Tot_Team_STL,Tot_Team_BLK,Tot_Team_TOV,Tot_Team_PF,Tot_Team_PTS,Tot_Opp_G,Tot_Opp_MP,Tot_Opp_FG,Tot_Opp_FGA,Tot_Opp_FG%,Tot_Opp_3P,Tot_Opp_3PA,Tot_Opp_3P%,Tot_Opp_2P,Tot_Opp_2PA,Tot_Opp_2P%,Tot_Opp_FT,Tot_Opp_FTA,Tot_Opp_FT%,Tot_Opp_ORB,Tot_Opp_DRB,Tot_Opp_TRB,Tot_Opp_AST,Tot_Opp_STL,Tot_Opp_BLK,Tot_Opp_TOV,Tot_Opp_PF,Tot_Opp_PTS,Adv_Age,Adv_W,Adv_L,Adv_PW,Adv_PL,Adv_MOV,Adv_SOS,Adv_SRS,Adv_ORtg,Adv_DRtg,Adv_NRtg,Adv_Pace,Adv_FTr,Adv_3PAr,Adv_TS%,Adv_Offense Four Factors_eFG%,Adv_Offense Four Factors_TOV%,Adv_Offense Four Factors_ORB%,Adv_Offense Four Factors_FT/FGA,Adv_Defense Four Factors_eFG%,Adv_Defense Four Factors_TOV%,Adv_Defense Four Factors_DRB%,Adv_Defense Four Factors_FT/FGA,Adv_Arena,Adv_Attend.,Adv_Attend./G
2024-25,Golden State Warriors,82,240.6,40.8,90.4,0.451,15.4,42.4,0.364,25.3,48.0,0.528,16.9,22.1,0.764,12.5,32.8,45.4,29.1,9.4,4.8,14.0,19.2,113.8,82,240.6,40.4,86.9,0.465,13.2,36.3,0.363,27.3,50.6,0.539,16.4,21.4,0.769,10.6,33.5,44.1,25.9,7.6,5.4,15.7,18.6,110.5,82,19730,3342,7412,0.451,1264,3475,0.364,2078,3937,0.528,1383,1811,0.764,1029,2692,3721,2386,771,391,1152,1571,9331,82,19730,3316,7126,0.465,1080,2976,0.363,2236,4150,0.539,1348,1752,0.769,869,2744,3613,2120,621,441,1291,1523,9060,28.6,48.0,34.0,49,33,3.3,0.25,3.56,115.0,111.7,3.3,98.7,0.244,0.469,0.568,0.536,12.3,27.3,0.187,0.541,14.1,75.6,0.189,Chase Center,740624.0,18064.0
2024-25,Houston Rockets,82,241.2,42.5,93.4,0.455,12.7,35.8,0.353,29.8,57.6,0.518,16.7,22.6,0.738,14.6,33.8,48.5,23.3,8.4,5.0,13.9,19.0,114.3,82,241.2,40.5,88.3,0.459,12.3,34.5,0.357,28.2,53.8,0.524,16.4,21.7,0.759,10.6,31.6,42.1,23.5,7.9,5.7,14.3,19.2,109.8,82,19780,3484,7659,0.455,1038,2938,0.353,2446,4721,0.518,1366,1851,0.738,1200,2774,3974,1914,689,411,1139,1557,9372,82,19780,3322,7244,0.459,1010,2833,0.357,2312,4411,0.524,1348,1776,0.759,867,2589,3456,1926,651,467,1175,1577,9002,24.9,52.0,30.0,52,30,4.51,0.45,4.97,115.3,110.8,4.5,98.6,0.242,0.384,0.553,0.523,11.8,31.7,0.178,0.528,12.8,76.2,0.186,Toyota Center,716853.0,17484.0
2024-25,Indiana Pacers,82,242.1,43.6,89.3,0.488,13.2,35.8,0.368,30.4,53.6,0.568,17.0,21.6,0.789,9.2,32.7,41.8,29.2,8.5,5.5,13.2,18.7,117.4,82,242.1,42.6,89.9,0.474,12.9,36.3,0.355,29.7,53.6,0.554,17.0,22.0,0.773,11.2,33.8,45.0,26.0,7.2,4.5,15.0,18.8,115.1,82,19855,3574,7326,0.488,1081,2934,0.368,2493,4392,0.568,1395,1768,0.789,752,2678,3430,2398,694,448,1082,1533,9624,82,19855,3493,7372,0.474,1058,2978,0.355,2435,4394,0.554,1397,1807,0.773,918,2775,3693,2131,588,366,1230,1541,9441,25.8,50.0,32.0,46,36,2.23,-0.55,1.68,116.5,114.3,2.2,99.9,0.241,0.4,0.594,0.562,11.8,21.3,0.19,0.546,13.1,74.5,0.19,Gainbridge Fieldhouse,685434.0,16737.0
2024-25,League Average,82,241.3,41.7,89.2,0.467,13.5,37.6,0.36,28.2,51.7,0.545,16.9,21.7,0.78,11.1,33.0,44.1,26.5,8.2,4.9,14.3,18.6,113.8,82,241.3,41.7,89.2,0.467,13.5,37.6,0.36,28.2,51.7,0.545,16.9,21.7,0.78,11.1,33.0,44.1,26.5,8.2,4.9,14.3,18.6,113.8,82,19787,3419,7318,0.467,1110,3082,0.36,2309,4236,0.545,1386,1777,0.78,912,2705,3617,2177,673,400,1172,1525,9334,82,19787,3419,7318,0.467,1110,3082,0.36,2309,4236,0.545,1386,1777,0.78,912,2705,3617,2177,673,400,1172,1525,9334,26.5,,,41,41,0.0,0.0,0.0,114.5,114.5,,98.8,0.243,0.421,0.576,0.543,12.6,25.2,0.189,0.543,12.6,74.8,0.189,,744037.0,18153.0
2024-25,Los Angeles Clippers,82,241.5,41.6,86.3,0.482,12.5,33.4,0.373,29.1,52.9,0.55,17.3,21.7,0.797,10.3,33.5,43.8,25.2,9.4,4.5,14.9,18.3,112.9,82,241.5,39.5,85.8,0.461,13.0,37.0,0.35,26.5,48.7,0.545,16.2,21.0,0.772,9.7,31.8,41.5,25.7,8.8,4.3,15.0,17.8,108.2,82,19805,3409,7075,0.482,1022,2738,0.373,2387,4337,0.55,1416,1776,0.797,841,2750,3591,2064,773,370,1220,1503,9256,82,19805,3240,7032,0.461,1064,3038,0.35,2176,3994,0.545,1330,1723,0.772,798,2605,3403,2105,723,352,1233,1458,8874,29.7,50.0,32.0,53,29,4.66,0.18,4.84,115.1,110.3,4.8,97.5,0.251,0.387,0.589,0.554,13.4,24.4,0.2,0.536,13.7,77.5,0.189,Intuit Dome,679593.0,16575.0
2024-25,Los Angeles Lakers,82,240.6,40.9,85.5,0.479,13.3,36.4,0.366,27.6,49.1,0.562,18.2,23.2,0.785,9.7,32.8,42.4,26.0,7.7,4.5,14.0,17.3,113.4,82,240.6,41.4,89.3,0.463,13.6,38.1,0.356,27.8,51.2,0.544,15.9,20.5,0.775,11.2,31.8,43.0,27.3,8.2,4.2,13.7,19.2,112.2,82,19730,3356,7007,0.479,1092,2981,0.366,2264,4026,0.562,1494,1902,0.785,792,2687,3479,2131,633,367,1145,1415,9298,82,19730,3392,7319,0.463,1112,3124,0.356,2280,4195,0.544,1302,1680,0.775,919,2609,3528,2236,673,344,1121,1576,9198,27.9,50.0,32.0,44,38,1.22,0.23,1.45,115.9,114.7,1.2,97.6,0.271,0.425,0.593,0.557,12.7,23.3,0.213,0.539,12.2,74.5,0.178,Crypto.com Arena,767626.0,18723.0
2024-25,Memphis Grizzlies,82,240.3,44.8,93.3,0.479,13.9,37.9,0.367,30.8,55.5,0.556,18.3,23.3,0.786,12.9,34.4,47.3,28.4,8.9,5.6,15.7,20.9,121.7,82,240.3,41.9,91.8,0.456,14.2,39.4,0.36,27.7,52.4,0.529,18.9,24.5,0.77,11.5,32.0,43.5,27.0,8.7,5.5,15.1,20.2,116.9,82,19705,3670,7654,0.479,1141,3106,0.367,2529,4548,0.556,1499,1908,0.786,1056,2819,3875,2330,726,462,1285,1711,9980,82,19705,3435,7529,0.456,1162,3230,0.36,2273,4299,0.529,1550,2013,0.77,945,2625,3570,2217,710,450,1242,1653,9582,24.7,48.0,34.0,52,30,4.85,-0.06,4.79,117.7,113.0,4.7,103.3,0.249,0.406,0.588,0.554,13.1,28.7,0.196,0.533,12.9,74.9,0.206,FedEx Forum,683067.0,16660.0
2024-25,Miami Heat,82,243.0,40.5,87.0,0.465,13.7,37.3,0.367,26.8,49.7,0.538,16.0,20.2,0.791,9.7,33.7,43.4,26.4,8.1,3.8,13.6,15.5,110.6,82,243.0,41.3,88.6,0.466,13.6,37.9,0.36,27.6,50.6,0.545,13.9,17.9,0.776,10.7,33.9,44.7,26.5,7.5,4.7,13.8,17.0,110.0,82,19930,3318,7138,0.465,1124,3060,0.367,2194,4078,0.538,1309,1654,0.791,798,2760,3558,2166,668,314,1114,1275,9069,82,19930,3383,7262,0.466,1118,3109,0.36,2265,4153,0.545,1139,1468,0.776,880,2783,3663,2176,618,382,1133,1390,9023,26.8,37.0,45.0,42,40,0.56,-0.45,0.11,113.5,112.9,0.6,96.2,0.232,0.429,0.576,0.544,12.4,22.3,0.183,0.543,12.5,75.8,0.157,Kaseya Center,808337.0,19716.0
2024-25,Milwaukee Bucks,82,240.9,42.0,86.4,0.486,14.2,36.6,0.387,27.9,49.7,0.56,17.3,23.1,0.75,8.2,35.1,43.4,25.5,7.3,4.7,13.4,17.9,115.5,82,240.9,41.6,91.1,0.457,13.9,39.4,0.353,27.7,51.7,0.536,15.9,20.3,0.783,11.0,34.3,45.3,26.4,7.3,3.8,12.9,18.9,113.0,82,19755,3445,7082,0.486,1161,3003,0.387,2284,4079,0.56,1421,1895,0.75,674,2882,3556,2090,601,384,1097,1469,9472,82,19755,3414,7473,0.457,1140,3232,0.353,2274,4241,0.536,1301,1661,0.783,900,2812,3712,2166,602,315,1055,1552,9269,29.3,48.0,34.0,47,35,2.48,-0.36,2.12,115.9,113.4,2.5,99.3,0.268,0.424,0.598,0.568,12.2,19.3,0.201,0.533,11.4,76.2,0.174,Fiserv Forum,732014.0,17437.0
2024-25,Minnesota Timberwolves,82,241.8,41.0,87.6,0.468,15.0,39.9,0.377,26.0,47.7,0.545,17.2,21.8,0.789,11.1,33.2,44.3,26.1,8.0,5.0,14.5,18.3,114.3,82,241.8,40.5,88.0,0.46,12.7,36.0,0.353,27.8,52.0,0.534,15.7,20.4,0.767,11.0,31.8,42.9,24.8,8.4,4.5,14.7,19.2,109.3,82,19830,3364,7182,0.468,1233,3269,0.377,2131,3913,0.545,1411,1789,0.789,908,2726,3634,2142,654,406,1186,1498,9372,82,19830,3319,7213,0.46,1040,2949,0.353,2279,4264,0.534,1284,1674,0.767,906,2611,3517,2032,687,368,1205,1571,8962,27.2,49.0,33.0,53,29,5.0,0.15,5.15,116.6,111.5,5.1,97.3,0.249,0.455,0.588,0.554,13.0,25.8,0.196,0.532,13.2,75.1,0.178,Target Center,772249.0,18835.0
2024-25,New Orleans Pelicans,82,240.9,40.6,89.9,0.452,12.0,34.6,0.347,28.6,55.2,0.518,16.5,21.9,0.754,12.1,31.5,43.6,25.8,8.5,5.2,14.6,18.3,109.8,82,240.9,43.7,90.5,0.483,14.6,40.1,0.365,29.1,50.4,0.578,17.2,21.9,0.786,11.9,33.9,45.7,28.6,9.0,5.2,14.0,17.9,119.3,82,19755,3332,7368,0.452,986,2839,0.347,2346,4529,0.518,1356,1799,0.754,993,2583,3576,2119,701,429,1201,1499,9006,82,19755,3585,7419,0.483,1199,3289,0.365,2386,4130,0.578,1410,1794,0.786,972,2778,3750,2349,739,428,1148,1471,9779,25.9,21.0,61.0,20,62,-9.43,0.84,-8.59,110.4,119.9,-9.5,99.1,0.244,0.385,0.552,0.519,12.8,26.3,0.184,0.564,12.3,72.7,0.19,Smoothie King Center,689400.0,16815.0
2024-25,New York Knicks,82,242.4,43.3,89.2,0.486,12.6,34.1,0.369,30.8,55.1,0.558,16.5,20.7,0.8,10.9,31.8,42.6,27.5,8.2,4.0,13.3,17.2,115.8,82,242.4,41.6,87.7,0.474,13.1,35.7,0.367,28.5,52.0,0.548,15.4,19.5,0.789,10.9,31.0,41.8,25.2,7.0,5.0,14.5,19.0,111.7,82,19880,3553,7315,0.486,1031,2794,0.369,2522,4521,0.558,1357,1696,0.8,890,2607,3497,2254,671,324,1088,1407,9494,82,19880,3411,7192,0.474,1072,2924,0.367,2339,4268,0.548,1264,1603,0.789,893,2538,3431,2069,575,406,1189,1554,9158,27.5,51.0,31.0,51,31,4.1,-0.51,3.59,118.5,114.3,4.2,96.7,0.232,0.382,0.589,0.556,11.9,26.0,0.186,0.549,13.1,74.5,0.176,Madison Square Garden (IV),811794.0,19800.0
2024-25,Oklahoma City Thunder,82,240.3,44.6,92.7,0.482,14.5,38.8,0.374,30.1,53.9,0.559,16.7,20.4,0.819,10.6,34.2,44.8,26.9,10.3,5.7,11.7,19.9,120.5,82,240.3,37.9,87.0,0.436,13.5,39.3,0.342,24.5,47.6,0.513,18.3,23.7,0.774,11.6,33.3,44.9,24.6,6.7,4.8,17.0,18.1,107.6,82,19705,3660,7600,0.482,1192,3184,0.374,2468,4416,0.559,1369,1672,0.819,871,2801,3672,2202,847,465,961,1631,9881,82,19705,3109,7130,0.436,1104,3225,0.342,2005,3905,0.513,1504,1942,0.774,952,2727,3679,2018,549,392,1396,1485,8826,24.8,68.0,14.0,68,14,12.87,-0.16,12.7,120.3,107.5,12.8,100.0,0.22,0.419,0.593,0.56,10.3,24.2,0.18,0.513,14.9,74.6,0.211,Paycom Center,754832.0,17973.0
2024-25,Orlando Magic,82,240.6,38.2,85.8,0.445,11.2,35.3,0.318,26.9,50.5,0.533,17.9,23.0,0.775,11.1,30.7,41.8,23.0,8.9,6.0,14.2,20.1,105.4,82,240.6,38.1,81.5,0.468,11.4,31.4,0.365,26.7,50.1,0.532,17.9,23.4,0.766,9.2,33.0,42.1,22.8,7.7,4.4,16.2,20.3,105.5,82,19730,3130,7034,0.445,921,2892,0.318,2209,4142,0.533,1464,1890,0.775,914,2517,3431,1887,729,488,1165,1648,8645,82,19730,3125,6680,0.468,938,2571,0.365,2187,4109,0.532,1467,1916,0.766,751,2703,3454,1870,635,361,1329,1666,8655,24.9,41.0,41.0,41,41,-0.12,-0.58,-0.7,109.4,109.6,-0.2,96.1,0.269,0.411,0.55,0.51,12.9,25.3,0.208,0.538,15.0,77.0,0.22,Kia Center,762121.0,18588.0
2024-25,Philadelphia 76ers,82,241.5,39.7,87.4,0.454,12.7,37.2,0.341,27.0,50.2,0.537,17.5,22.5,0.78,10.4,29.4,39.8,23.2,9.2,4.5,13.6,19.0,109.6,82,241.5,42.4,86.8,0.488,14.2,37.6,0.378,28.1,49.2,0.572,16.9,21.2,0.794,11.5,34.0,45.5,28.3,7.4,5.1,16.0,18.7,115.8,82,19805,3254,7168,0.454,1041,3050,0.341,2213,4118,0.537,1439,1844,0.78,852,2411,3263,1901,752,366,1117,1556,8988,82,19805,3475,7118,0.488,1167,3084,0.378,2308,4034,0.572,1382,1741,0.794,946,2787,3733,2317,610,420,1311,1530,9499,27.1,24.0,58.0,26,56,-6.23,-0.06,-6.29,111.9,118.2,-6.3,97.4,0.257,0.426,0.563,0.527,12.3,23.4,0.201,0.57,14.3,71.8,0.194,Wells Fargo Center,813621.0,19844.0
2024-25,Phoenix Suns,82,241.8,41.2,86.3,0.478,14.3,38.0,0.378,26.9,48.3,0.556,16.8,20.8,0.81,9.5,32.9,42.5,27.8,7.2,4.8,14.1,17.9,113.6,82,241.8,42.6,90.1,0.473,14.2,38.4,0.37,28.4,51.7,0.549,17.2,21.8,0.79,11.5,32.7,44.2,27.3,8.5,4.0,12.2,18.4,116.6,82,19830,3381,7075,0.478,1176,3112,0.378,2205,3963,0.556,1379,1702,0.81,783,2701,3484,2277,593,392,1153,1471,9317,82,19830,3493,7386,0.473,1163,3145,0.37,2330,4241,0.549,1414,1790,0.79,945,2678,3623,2235,696,329,1001,1509,9563,29.1,36.0,46.0,34,48,-3.0,0.45,-2.55,116.2,119.3,-3.1,97.1,0.241,0.44,0.595,0.561,12.8,22.6,0.195,0.552,10.9,74.1,0.191,Footprint Center,699911.0,17071.0
2024-25,Portland Trail Blazers,82,241.2,40.5,90.2,0.45,12.9,37.7,0.342,27.7,52.5,0.527,16.9,22.2,0.762,13.4,31.4,44.8,23.8,8.3,5.3,16.0,19.0,110.9,82,241.2,41.6,88.3,0.471,12.7,35.2,0.361,28.9,53.1,0.544,18.0,22.5,0.799,11.9,32.3,44.2,26.2,9.5,5.5,15.5,19.3,113.9,82,19780,3325,7396,0.45,1057,3095,0.342,2268,4301,0.527,1386,1820,0.762,1095,2576,3671,1952,678,433,1309,1558,9093,82,19780,3410,7238,0.471,1042,2884,0.361,2368,4354,0.544,1475,1846,0.799,978,2650,3628,2147,781,453,1271,1582,9337,23.8,36.0,46.0,33,49,-2.98,0.31,-2.67,111.7,114.7,-3.0,98.8,0.246,0.418,0.555,0.521,13.8,29.2,0.187,0.543,13.6,72.5,0.204,Moda Center,719369.0,17546.0
2024-25,Sacramento Kings,82,242.4,43.0,90.1,0.478,12.6,35.2,0.357,30.5,54.9,0.555,17.1,21.2,0.806,11.0,33.2,44.2,26.5,7.6,4.4,13.3,18.9,115.7,82,242.4,41.6,87.8,0.474,14.5,38.2,0.381,27.0,49.6,0.545,17.6,22.4,0.783,10.0,32.4,42.3,27.0,7.9,4.3,13.9,18.5,115.3,82,19880,3529,7385,0.478,1032,2887,0.357,2497,4498,0.555,1400,1738,0.806,901,2723,3624,2169,620,357,1092,1548,9490,82,19880,3409,7196,0.474,1193,3131,0.381,2216,4065,0.545,1440,1838,0.783,819,2653,3472,2212,649,350,1140,1515,9451,27.8,40.0,42.0,42,40,0.48,0.11,0.58,116.7,116.2,0.5,98.2,0.235,0.391,0.582,0.548,11.8,25.4,0.19,0.557,12.5,76.9,0.2,Golden 1 Center,696409.0,16986.0
2024-25,San Antonio Spurs,82,240.6,41.8,89.8,0.465,14.1,39.6,0.357,27.7,50.2,0.551,16.2,21.0,0.774,10.9,32.7,43.7,28.6,8.2,5.5,13.9,16.6,113.9,82,240.6,43.8,92.5,0.474,14.4,39.3,0.365,29.5,53.2,0.554,14.6,18.5,0.79,12.1,34.1,46.2,28.0,8.1,4.3,13.7,17.4,116.7,82,19730,3426,7362,0.465,1158,3246,0.357,2268,4116,0.551,1332,1721,0.774,896,2685,3581,2348,674,455,1138,1363,9342,82,19730,3595,7587,0.474,1177,3226,0.365,2418,4361,0.554,1201,1520,0.79,992,2794,3786,2296,664,356,1121,1428,9568,26.0,34.0,48.0,34,48,-2.76,0.31,-2.45,114.4,117.2,-2.8,99.3,0.234,0.441,0.575,0.544,12.3,24.3,0.181,0.551,12.0,73.0,0.158,Frost Bank Center,731474.0,17976.0
2024-25,Toronto Raptors,82,241.5,41.6,91.0,0.458,11.8,34.0,0.348,29.8,57.0,0.523,15.8,21.1,0.748,12.6,32.5,45.1,28.5,8.1,4.2,15.3,21.2,110.9,82,241.5,41.2,88.3,0.466,13.2,37.7,0.349,28.0,50.6,0.554,19.6,25.2,0.778,11.5,33.5,45.0,25.9,9.2,5.9,15.1,18.1,115.2,82,19805,3414,7462,0.458,969,2786,0.348,2445,4676,0.523,1294,1729,0.748,1034,2666,3700,2340,664,348,1257,1738,9091,82,19805,3377,7242,0.466,1079,3093,0.349,2298,4149,0.554,1610,2070,0.778,940,2750,3690,2124,752,484,1238,1484,9443,24.5,30.0,52.0,30,52,-4.29,-0.11,-4.4,110.5,114.8,-4.3,99.7,0.232,0.373,0.553,0.522,13.3,27.3,0.173,0.541,13.2,73.9,0.222,Scotiabank Arena,768573.0,18746.0
2024-25,Utah Jazz,82,241.5,40.3,88.7,0.454,14.0,39.8,0.35,26.4,48.8,0.54,17.3,22.4,0.774,12.0,33.4,45.4,25.5,6.8,4.4,17.2,18.9,111.9,82,241.5,44.6,93.0,0.48,14.9,41.5,0.358,29.7,51.5,0.577,17.2,22.6,0.763,11.7,32.6,44.2,29.6,9.8,6.4,11.8,19.3,121.2,82,19805,3305,7272,0.454,1144,3267,0.35,2161,4005,0.54,1421,1836,0.774,983,2741,3724,2093,555,360,1412,1549,9175,82,19805,3655,7622,0.48,1219,3403,0.358,2436,4219,0.577,1412,1850,0.763,957,2670,3627,2429,802,527,968,1580,9941,23.9,17.0,65.0,20,62,-9.34,0.83,-8.51,111.2,120.4,-9.2,100.0,0.252,0.449,0.568,0.533,14.9,26.9,0.195,0.559,10.3,74.1,0.185,Delta Center,745175.0,18175.0
2024-25,Washington Wizards,82,240.6,39.4,89.9,0.439,13.1,39.1,0.335,26.3,50.7,0.519,16.0,20.6,0.778,10.6,33.1,43.7,25.1,7.6,5.1,15.6,19.7,108.0,82,240.6,43.7,92.8,0.471,14.3,39.2,0.364,29.4,53.6,0.549,18.8,23.7,0.793,12.9,36.0,48.9,28.5,9.1,5.2,13.3,18.2,120.4,82,19730,3233,7371,0.439,1075,3210,0.335,2158,4161,0.519,1315,1690,0.778,867,2716,3583,2058,623,420,1276,1618,8856,82,19730,3583,7611,0.471,1170,3213,0.364,2413,4398,0.549,1540,1941,0.793,1059,2949,4008,2334,746,428,1093,1490,9876,23.5,18.0,64.0,15,67,-12.44,0.3,-12.14,106.8,119.1,-12.3,100.9,0.229,0.435,0.546,0.512,13.6,22.7,0.178,0.548,11.4,71.9,0.202,Capital One Arena,663691.0,16084.0
